Streamflow (below node or reach listed)
"Scenario: Reference, River: Rio Urubu"
Cubic Meters per Second
"Rio Urubu Nodes and Reaches";"0 \ Headflow";"1 \ BACIA DO URUBU Runoff";"2 \ Reach";"3 \ Withdrawal Node 5";"4 \ Reach";"5 \ D1 Return";"6 \ Reach";"7 \ Withdrawal Node 1";"8 \ Reach";"9 \ D2 Return";"9 \ Foz Rio Urubu Regionalizado 2 (gauge)";"9 \ Foz Urubu REGIONALIZADO (gauge)";"10 \ Reach";"11 \ Rio Duere Inflow";"12 \ Reach";"13 \ Withdrawal Node 6";"14 \ Reach";"15 \ D3 Return";"15 \ FOZ URUBU_TELEMÉTRICA_26798500 (gauge)";"16 \ Reach"
01/07/2018; ;3.22403;3.22403;1.66965;1.66965;1.82509;1.82509;0;0;0.182509;0;1.99534;0.182509;11.1126;11.1126;10.8749;10.8749;10.8987;4.65981;10.8987
02/07/2018; ;3.21545;3.21545;1.94973;1.94973;2.0763;2.0763;0;0;0.20763;0;1.75101;0.20763;11.0177;11.0177;10.3777;10.3777;10.4417;4.08921;10.4417
03/07/2018; ;3.20656;3.20656;1.80206;1.80206;1.94251;1.94251;0;0;0.194251;0;1.90103;0.194251;10.8828;10.8828;10.1604;10.1604;10.2326;4.43955;10.2326
04/07/2018; ;3.19823;3.19823;1.35707;1.35707;1.54119;1.54119;0;0;0.154119;0;1.91121;0.154119;10.726;10.726;10.5745;10.5745;10.5897;4.46332;10.5897
05/07/2018; ;3.19024;3.19024;2.03432;2.03432;2.14991;2.14991;0;0;0.214991;0;1.86671;0.214991;10.6745;10.6745;10.4472;10.4472;10.4699;4.35941;10.4699
06/07/2018; ;3.18365;3.18365;1.64889;1.64889;1.80237;1.80237;0;0;0.180237;0;1.62976;0.180237;10.5386;10.5386;9.88451;9.88451;9.94993;3.80605;9.94993
07/07/2018; ;3.17707;3.17707;1.75427;1.75427;1.89655;1.89655;0;0;0.189655;0;1.34834;0.189655;10.4472;10.4472;9.92391;9.92391;9.97624;3.14883;9.97624
08/07/2018; ;3.1697;3.1697;1.56255;1.56255;1.72326;1.72326;0;0;0.172326;0;1.05923;0.172326;10.324;10.324;10.3175;10.3175;10.3181;2.47367;10.3181
09/07/2018; ;3.16257;3.16257;1.77927;1.77927;1.9176;1.9176;0;0;0.19176;0;0.938681;0.19176;10.2402;10.2402;9.53312;9.53312;9.60383;2.19214;9.60383
10/07/2018; ;3.15532;3.15532;1.62354;1.62354;1.77672;1.77672;0;0;0.177672;0.00310345;0.897522;0.177672;10.1227;10.1227;10.0217;10.0217;10.0318;2.09602;10.0318
11/07/2018; ;3.14832;3.14832;1.96055;1.96055;2.07933;2.07933;0;0;0.207933;0;0.900871;0.207933;10.0524;10.0524;9.74207;9.74207;9.7731;2.10384;9.7731
12/07/2018; ;3.14192;3.14192;1.55967;1.55967;1.7179;1.7179;0;0;0.17179;0;0.86369;0.17179;9.92105;9.92105;9.19738;9.19738;9.26975;2.01701;9.26975
13/07/2018; ;3.13565;3.13565;1.97523;1.97523;2.09127;2.09127;0;0;0.209127;0;0.860726;0.209127;9.86504;9.86504;9.28051;9.28051;9.33896;2.01009;9.33896
14/07/2018; ;3.12902;3.12902;1.72989;1.72989;1.8698;1.8698;0;0;0.18698;0;0.791403;0.18698;9.74754;9.74754;9.01547;9.01547;9.08868;1.8482;9.08868
15/07/2018; ;3.12253;3.12253;1.2641;1.2641;1.44995;1.44995;0;0;0.144995;0;0.752097;0.144995;9.61207;9.61207;9.61207;9.61207;9.61207;1.7564;9.61207
16/07/2018; ;3.11625;3.11625;1.51723;1.51723;1.67713;1.67713;0;0;0.167713;1.48921;0.840627;0.167713;9.54373;9.54373;9.54373;9.54373;9.54373;1.96315;9.54373
17/07/2018; ;3.11;3.11;1.73315;1.73315;1.87083;1.87083;0;0;0.187083;0;0.902854;0.187083;9.47256;9.47256;9.09828;9.09828;9.1357;2.10847;9.1357
18/07/2018; ;3.10391;3.10391;1.7265;1.7265;1.86424;1.86424;0;0;0.186424;0;0.886325;0.186424;9.38432;9.38432;9.01688;9.01688;9.05362;2.06987;9.05362
19/07/2018; ;3.098;3.098;1.7401;1.7401;1.87589;1.87589;0;0;0.187589;0;0.837344;0.187589;9.30055;9.30055;8.95438;8.95438;8.98899;1.95549;8.98899
20/07/2018; ;3.09235;3.09235;1.20326;1.20326;1.39217;1.39217;0;0;0.139217;0;0.799196;0.139217;9.16921;9.16921;9.01776;9.01776;9.03291;1.86639;9.03291
21/07/2018; ;3.08668;3.08668;1.82489;1.82489;1.95107;1.95107;0;0;0.195107;0;0.668022;0.195107;9.14262;9.14262;8.95844;8.95844;8.97686;1.56006;8.97686
22/07/2018; ;3.08094;3.08094;1.39959;1.39959;1.56773;1.56773;0;0;0.156773;0;0.659362;0.156773;9.02203;9.02203;8.63615;8.63615;8.67474;1.53984;8.67474
23/07/2018; ;3.07524;3.07524;1.92613;1.92613;2.04104;2.04104;0;0;0.204104;0;0.709339;0.204104;8.98818;8.98818;8.7298;8.7298;8.75564;1.65655;8.75564
24/07/2018; ;3.07001;3.07001;2.05471;2.05471;2.15624;2.15624;0;0;0.215624;0;0.745367;0.215624;8.92298;8.92298;8.31584;8.31584;8.37655;1.74069;8.37655
25/07/2018; ;3.06513;3.06513;3.06513;3.06513;3.06513;3.06513;3.06513;3.06513;3.06513;0;0.705902;3.06513;11.6997;11.6997;11.6997;11.6997;11.6997;1.64852;11.6997
26/07/2018; ;3.0602;3.0602;3.0602;3.0602;3.0602;3.0602;3.0602;3.0602;3.0602;0;2.77385;3.0602;11.6223;11.6223;11.6223;11.6223;11.6223;6.47789;11.6223
27/07/2018; ;3.05542;3.05542;3.05542;3.05542;3.05542;3.05542;3.05542;3.05542;3.05542;0;2.40395;3.05542;11.5466;11.5466;11.5466;11.5466;11.5466;5.61403;11.5466
28/07/2018; ;3.05051;3.05051;3.05051;3.05051;3.05051;3.05051;3.05051;3.05051;3.05051;0;2.08928;3.05051;11.4703;11.4703;11.4703;11.4703;11.4703;4.87918;11.4703
29/07/2018; ;3.04547;3.04547;3.04547;3.04547;3.04547;3.04547;3.04547;3.04547;3.04547;0;1.89849;3.04547;11.3935;11.3935;11.3935;11.3935;11.3935;4.43361;11.3935
30/07/2018; ;3.04124;3.04124;3.04124;3.04124;3.04124;3.04124;3.04124;3.04124;3.04124;0;1.82601;3.04124;11.3248;11.3248;11.3248;11.3248;11.3248;4.26437;11.3248
31/07/2018; ;3.03777;3.03777;3.03777;3.03777;3.03777;3.03777;3.03777;3.03777;3.03777;0;1.19489;3.03777;11.2637;11.2637;11.2637;11.2637;11.2637;2.79049;11.2637
01/08/2018; ;2.60897;2.60897;2.60897;2.60897;2.60897;2.60897;2.60897;2.60897;2.60897;0;1.02275;2.60897;7.13989;7.13989;7.13989;7.13989;7.13989;2.38847;7.13989
02/08/2018; ;2.61407;2.61407;2.61407;2.61407;2.61407;2.61407;2.61407;2.61407;2.61407;0;0.818422;2.61407;10.3627;10.3627;10.3627;10.3627;10.3627;1.9113;10.3627
03/08/2018; ;2.61909;2.61909;2.61909;2.61909;2.61909;2.61909;2.61909;2.61909;2.61909;0;0.693521;2.61909;10.3206;10.3206;10.3206;10.3206;10.3206;1.61961;10.3206
04/08/2018; ;2.62397;2.62397;2.62397;2.62397;2.62397;2.62397;2.62397;2.62397;2.62397;0;0.568849;2.62397;10.2755;10.2755;10.2755;10.2755;10.2755;1.32846;10.2755
05/08/2018; ;2.62875;2.62875;2.62875;2.62875;2.62875;2.62875;2.62875;2.62875;2.62875;0;0.989554;2.62875;10.2294;10.2294;10.2294;10.2294;10.2294;2.31095;10.2294
06/08/2018; ;2.63343;2.63343;2.63343;2.63343;2.63343;2.63343;2.63343;2.63343;2.63343;0;0.83107;2.63343;10.1829;10.1829;10.1829;10.1829;10.1829;1.94083;10.1829
07/08/2018; ;2.63797;2.63797;2.63797;2.63797;2.63797;2.63797;2.63797;2.63797;2.63797;0;0.827888;2.63797;10.1364;10.1364;10.1364;10.1364;10.1364;1.9334;10.1364
08/08/2018; ;2.64242;2.64242;2.64242;2.64242;2.64242;2.64242;2.64242;2.64242;2.64242;0;0.762565;2.64242;10.0914;10.0914;10.0914;10.0914;10.0914;1.78085;10.0914
09/08/2018; ;2.64676;2.64676;2.64676;2.64676;2.64676;2.64676;2.64676;2.64676;2.64676;0;0.656806;2.64676;10.0496;10.0496;10.0496;10.0496;10.0496;1.53387;10.0496
10/08/2018; ;2.651;2.651;2.651;2.651;2.651;2.651;2.651;2.651;2.651;0;0.904012;2.651;10.0119;10.0119;10.0119;10.0119;10.0119;2.11118;10.0119
11/08/2018; ;2.65514;2.65514;2.65514;2.65514;2.65514;2.65514;2.65514;2.65514;2.65514;0;0.670959;2.65514;9.97142;9.97142;9.97142;9.97142;9.97142;1.56692;9.97142
12/08/2018; ;2.65918;2.65918;2.65918;2.65918;2.65918;2.65918;2.65918;2.65918;2.65918;0;0.574072;2.65918;9.92698;9.92698;9.92698;9.92698;9.92698;1.34065;9.92698
13/08/2018; ;2.66311;2.66311;2.66311;2.66311;2.66311;2.66311;2.66311;2.66311;2.66311;0.415789;0.628619;2.66311;9.88716;9.88716;9.88716;9.88716;9.88716;1.46804;9.88716
14/08/2018; ;2.66694;2.66694;2.66694;2.66694;2.66694;2.66694;2.66694;2.66694;2.66694;0;0.745971;2.66694;9.85352;9.85352;9.85352;9.85352;9.85352;1.7421;9.85352
15/08/2018; ;2.67071;2.67071;2.67071;2.67071;2.67071;2.67071;2.67071;2.67071;2.67071;0;0.874553;2.67071;9.86503;9.86503;9.86503;9.86503;9.86503;2.04238;9.86503
16/08/2018; ;2.67441;2.67441;2.67441;2.67441;2.67441;2.67441;2.67441;2.67441;2.67441;0;0.705072;2.67441;9.87682;9.87682;9.87682;9.87682;9.87682;1.64659;9.87682
17/08/2018; ;2.67803;2.67803;2.67803;2.67803;2.67803;2.67803;2.67803;2.67803;2.67803;0;0.648694;2.67803;9.77318;9.77318;9.77318;9.77318;9.77318;1.51492;9.77318
18/08/2018; ;2.68157;2.68157;2.68157;2.68157;2.68157;2.68157;2.68157;2.68157;2.68157;0;0.91224;2.68157;9.74231;9.74231;9.74231;9.74231;9.74231;2.13039;9.74231
19/08/2018; ;2.68505;2.68505;2.68505;2.68505;2.68505;2.68505;2.68505;2.68505;2.68505;0;0.565225;2.68505;9.7097;9.7097;9.7097;9.7097;9.7097;1.31999;9.7097
20/08/2018; ;2.68843;2.68843;2.68843;2.68843;2.68843;2.68843;2.68843;2.68843;2.68843;0;0.612309;2.68843;9.67031;9.67031;9.67031;9.67031;9.67031;1.42995;9.67031
21/08/2018; ;2.69171;2.69171;2.69171;2.69171;2.69171;2.69171;2.69171;2.69171;2.69171;0.335436;0.653807;2.69171;9.62784;9.62784;9.62784;9.62784;9.62784;1.52686;9.62784
22/08/2018; ;2.6949;2.6949;2.6949;2.6949;2.6949;2.6949;2.6949;2.6949;2.6949;0;0.741713;2.6949;9.58832;9.58832;9.58832;9.58832;9.58832;1.73215;9.58832
23/08/2018; ;2.69799;2.69799;2.69799;2.69799;2.69799;2.69799;2.69799;2.69799;2.69799;0;0.701885;2.69799;9.55197;9.55197;9.55197;9.55197;9.55197;1.63914;9.55197
24/08/2018; ;2.701;2.701;2.701;2.701;2.701;2.701;2.701;2.701;2.701;0;0.597997;2.701;9.51693;9.51693;9.51693;9.51693;9.51693;1.39653;9.51693
25/08/2018; ;2.70392;2.70392;2.70392;2.70392;2.70392;2.70392;2.70392;2.70392;2.70392;0;2.5232;2.70392;9.48353;9.48353;9.48353;9.48353;9.48353;5.89253;9.48353
26/08/2018; ;2.70677;2.70677;2.70677;2.70677;2.70677;2.70677;2.70677;2.70677;2.70677;0;3.57674;2.70677;9.44939;9.44939;9.44939;9.44939;9.44939;8.3529;9.44939
27/08/2018; ;2.70953;2.70953;2.70953;2.70953;2.70953;2.70953;2.70953;2.70953;2.70953;0;0.570657;2.70953;9.41421;9.41421;9.41421;9.41421;9.41421;1.33268;9.41421
28/08/2018; ;2.7122;2.7122;2.7122;2.7122;2.7122;2.7122;2.7122;2.7122;2.7122;0.349332;0.752737;2.7122;9.37818;9.37818;9.37818;9.37818;9.37818;1.7579;9.37818
29/08/2018; ;2.71478;2.71478;2.71478;2.71478;2.71478;2.71478;2.71478;2.71478;2.71478;0.699794;0.634617;2.71478;9.34174;9.34174;9.34174;9.34174;9.34174;1.48205;9.34174
30/08/2018; ;2.7173;2.7173;2.7173;2.7173;2.7173;2.7173;2.7173;2.7173;2.7173;0;2.50621;2.7173;9.3062;9.3062;9.3062;9.3062;9.3062;5.85286;9.3062
31/08/2018; ;2.71975;2.71975;2.71975;2.71975;2.71975;2.71975;2.71975;2.71975;2.71975;0.823598;3.56604;2.71975;9.27117;9.27117;9.27117;9.27117;9.27117;8.32791;9.27117
01/09/2018; ;3.54111;3.54111;3.54111;3.54111;3.54111;3.54111;3.54111;3.54111;3.54111;1.15425;3.89676;3.54111;11.0818;11.0818;11.0818;11.0818;11.0818;9.10026;11.0818
02/09/2018; ;3.52464;3.52464;3.52464;3.52464;3.52464;3.52464;3.52464;3.52464;3.52464;1.14591;1.74281;3.52464;11.0206;11.0206;11.0206;11.0206;11.0206;4.07005;11.0206
03/09/2018; ;3.50892;3.50892;3.50892;3.50892;3.50892;3.50892;3.50892;3.50892;3.50892;1.11392;0.529689;3.50892;10.9622;10.9622;10.9622;10.9622;10.9622;1.23701;10.9622
04/09/2018; ;3.49389;3.49389;3.49389;3.49389;3.49389;3.49389;3.49389;3.49389;3.49389;1.1028;0.550462;3.49389;10.9066;10.9066;10.9066;10.9066;10.9066;1.28552;10.9066
05/09/2018; ;3.47955;3.47955;3.47955;3.47955;3.47955;3.47955;3.47955;3.47955;3.47955;1.11253;0.593434;3.47955;10.8534;10.8534;10.8534;10.8534;10.8534;1.38587;10.8534
06/09/2018; ;3.46676;3.46676;3.46676;3.46676;3.46676;3.46676;3.46676;3.46676;3.46676;1.11253;0.634997;3.46676;10.8058;10.8058;10.8058;10.8058;10.8058;1.48293;10.8058
07/09/2018; ;3.45542;3.45542;3.45542;3.45542;3.45542;3.45542;3.45542;3.45542;3.45542;1.11253;0.659395;3.45542;10.7636;10.7636;10.7636;10.7636;10.7636;1.53991;10.7636
08/09/2018; ;3.44307;3.44307;3.44307;3.44307;3.44307;3.44307;3.44307;3.44307;3.44307;1.10558;0.658493;3.44307;10.7174;10.7174;10.7174;10.7174;10.7174;1.53781;10.7174
09/09/2018; ;3.42981;3.42981;3.42981;3.42981;3.42981;3.42981;3.42981;3.42981;3.42981;1.07081;0.697506;3.42981;10.6677;10.6677;10.6677;10.6677;10.6677;1.62892;10.6677
10/09/2018; ;3.44141;3.44141;3.44141;3.44141;3.44141;3.44141;3.44141;3.44141;3.44141;1.0722;0.679492;3.44141;10.6485;10.6485;10.6485;10.6485;10.6485;1.58685;10.6485
11/09/2018; ;3.45183;3.45183;3.45183;3.45183;3.45183;3.45183;3.45183;3.45183;3.45183;1.04439;0.694397;3.45183;10.6273;10.6273;10.6273;10.6273;10.6273;1.62165;10.6273
12/09/2018; ;3.43896;3.43896;3.43886;3.43886;3.43887;3.43887;3.43887;3.43887;3.43887;1.0429;0.656259;3.43887;10.5814;10.5814;10.5814;10.5814;10.5814;1.53259;10.5814
13/09/2018; ;3.42796;3.42796;3.42796;3.42796;3.42796;3.42796;3.42796;3.42796;3.42796;1.043;0.670113;3.42796;10.5419;10.5419;10.5419;10.5419;10.5419;1.56494;10.5419
14/09/2018; ;3.41794;3.41794;3.41794;3.41794;3.41794;3.41794;3.41794;3.41794;3.41794;1.04161;0.681751;3.41794;10.5059;10.5059;10.5059;10.5059;10.5059;1.59212;10.5059
15/09/2018; ;3.41223;3.41223;3.41223;3.41223;3.41223;3.41223;3.41223;3.41223;3.41223;0.975553;0.657549;3.41223;10.4697;10.4697;10.4697;10.4697;10.4697;1.5356;10.4697
16/09/2018; ;3.40529;3.40529;3.40529;3.40529;3.40529;3.40529;3.40529;3.40529;3.40529;0.973467;0.700325;3.40529;10.4298;10.4298;10.4298;10.4298;10.4298;1.6355;10.4298
17/09/2018; ;3.39363;3.39363;3.39363;3.39363;3.39363;3.39363;3.39363;3.39363;3.39363;0.938005;0.647259;3.39363;10.3883;10.3883;10.3883;10.3883;10.3883;1.51157;10.3883
18/09/2018; ;3.38205;3.38205;3.38205;3.38205;3.38205;3.38205;3.38205;3.38205;3.38205;0.956779;0.651791;3.38205;10.347;10.347;10.347;10.347;10.347;1.52216;10.347
19/09/2018; ;3.37106;3.37106;3.37106;3.37106;3.37106;3.37106;3.37106;3.37106;3.37106;0.974162;0.629219;3.37106;10.3076;10.3076;10.3076;10.3076;10.3076;1.46944;10.3076
20/09/2018; ;3.36153;3.36153;3.36153;3.36153;3.36153;3.36153;3.36153;3.36153;3.36153;0.916449;0.606664;3.36153;10.2733;10.2733;10.2733;10.2733;10.2733;1.41677;10.2733
21/09/2018; ;3.36264;3.36264;3.36264;3.36264;3.36264;3.36264;3.36237;3.36237;3.36239;0.903662;0.603642;3.36239;10.2495;10.2495;10.2495;10.2495;10.2495;1.40971;10.2495
22/09/2018; ;3.36229;3.36229;3.36229;3.36229;3.36229;3.36229;3.36229;3.36229;3.36229;0.903933;0.585129;3.36229;10.2221;10.2221;10.2221;10.2221;10.2221;1.36648;10.2221
23/09/2018; ;3.35155;3.35155;3.35155;3.35155;3.35155;3.35155;3.35155;3.35155;3.35155;0.848307;0.58674;3.35155;10.1843;10.1843;10.1843;10.1843;10.1843;1.37024;10.1843
24/09/2018; ;3.3536;3.3536;3.35337;3.35337;3.3534;3.3534;3.3534;3.3534;3.3534;0.857815;0.579568;3.3534;10.7027;10.7027;10.7027;10.7027;10.7027;1.35349;10.7027
25/09/2018; ;3.37966;3.37966;3.37966;3.37966;3.37966;3.37966;3.37966;3.37966;3.37966;0.914363;1.06764;3.37966;10.3752;10.3752;10.3752;10.3752;10.3752;2.4933;10.3752
26/09/2018; ;3.39355;3.39355;3.39355;3.39355;3.39355;3.39355;3.39355;3.39355;3.39355;0.903933;3.02601;3.39355;10.362;10.362;10.362;10.362;10.362;7.06676;10.362
27/09/2018; ;3.38336;3.38336;3.38336;3.38336;3.38336;3.38336;3.38336;3.38336;3.38336;0.903933;1.96609;3.38336;10.3251;10.3251;10.3251;10.3251;10.3251;4.5915;10.3251
28/09/2018; ;3.43066;3.43066;3.43066;3.43066;3.43066;3.43066;3.43066;3.43066;3.43066;0.848307;2.01517;3.43066;10.344;10.344;10.344;10.344;10.344;4.70612;10.344
29/09/2018; ;3.47595;3.47595;3.47595;3.47595;3.47595;3.47595;3.47595;3.47595;3.47595;0.8344;2.01443;3.47595;10.3588;10.3588;10.3588;10.3588;10.3588;4.70438;10.3588
30/09/2018; ;3.48972;3.48972;3.48972;3.48972;3.48972;3.48972;3.48972;3.48972;3.48972;0.8344;2.00592;3.48972;10.4257;10.4257;10.4257;10.4257;10.4257;4.6845;10.4257
01/10/2018; ;3.21513;3.21513;3.21513;3.21513;3.21513;3.21513;3.21513;3.21513;3.21513;0.8344;1.98413;3.21513;9.15724;9.15724;9.15724;9.15724;9.15724;4.63362;9.15724
02/10/2018; ;3.2131;3.2131;3.2131;3.2131;3.2131;3.2131;3.2131;3.2131;3.2131;0.866385;2.01584;3.2131;9.20678;9.20678;9.20678;9.20678;9.20678;4.70767;9.20678
03/10/2018; ;3.22513;3.22513;3.22513;3.22513;3.22513;3.22513;3.22513;3.22513;3.22513;0.909496;2.03553;3.22513;9.17741;9.17741;9.17741;9.17741;9.17741;4.75366;9.17741
04/10/2018; ;3.23807;3.23807;3.23807;3.23807;3.23807;3.23807;3.23807;3.23807;3.23807;0.874729;3.38447;3.23807;9.22598;9.22598;9.22598;9.22598;9.22598;7.9039;9.22598
05/10/2018; ;3.23611;3.23611;3.23611;3.23611;3.23611;3.23611;3.23611;3.23611;3.23611;0.856651;3.62417;3.23611;9.46243;9.46243;9.46243;9.46243;9.46243;8.46368;9.46243
06/10/2018; ;3.28446;3.28446;3.28446;3.28446;3.28446;3.28446;3.28446;3.28446;3.28446;0.864299;3.39213;3.28446;9.26981;9.26981;9.26981;9.26981;9.26981;7.92179;9.26981
07/10/2018; ;3.32994;3.32994;3.32994;3.32994;3.32994;3.32994;3.32994;3.32994;3.32994;0;3.57113;3.32994;9.34172;9.34172;9.34172;9.34172;9.34172;8.33981;9.34172
08/10/2018; ;3.32659;3.32659;3.32659;3.32659;3.32659;3.32659;3.32659;3.32659;3.32659;0.851088;3.60329;3.32659;9.32267;9.32267;9.32267;9.32267;9.32267;8.41492;9.32267
09/10/2018; ;3.32274;3.32274;3.32274;3.32274;3.32274;3.32274;3.32274;3.32274;3.32274;0.8344;3.40261;3.32274;9.3188;9.3188;9.3188;9.3188;9.3188;7.94625;9.3188
10/10/2018; ;3.31537;3.31537;3.31537;3.31537;3.31537;3.31537;3.31537;3.31537;3.31537;0.833705;3.34314;3.31537;9.29703;9.29703;9.29703;9.29703;9.29703;7.80738;9.29703
11/10/2018; ;3.30772;3.30772;3.30772;3.30772;3.30772;3.30772;3.30772;3.30772;3.30772;0.819798;3.17938;3.30772;9.27455;9.27455;9.27455;9.27455;9.27455;7.42494;9.27455
12/10/2018; ;3.30233;3.30233;3.30233;3.30233;3.30233;3.30233;3.30233;3.30233;3.30233;0.630667;3.36577;3.30233;9.26079;9.26079;9.26079;9.26079;9.26079;7.86022;9.26079
13/10/2018; ;3.29703;3.29703;3.29703;3.29703;3.29703;3.29703;3.29703;3.29703;3.29703;0.661262;2.61526;3.29703;9.23673;9.23673;9.23673;9.23673;9.23673;6.10753;9.23673
14/10/2018; ;3.28894;3.28894;3.28894;3.28894;3.28894;3.28894;3.28894;3.28894;3.28894;0.6258;2.84381;3.28894;9.21559;9.21559;9.21559;9.21559;9.21559;6.64128;9.21559
15/10/2018; ;3.28653;3.28653;3.28653;3.28653;3.28653;3.28653;3.28653;3.28653;3.28653;0.626495;3.18613;3.28653;9.29073;9.29073;9.29073;9.29073;9.29073;7.4407;9.29073
16/10/2018; ;3.28576;3.28576;3.28576;3.28576;3.28576;3.28576;3.28576;3.28576;3.28576;0.650134;1.90538;3.28576;9.21486;9.21486;9.21486;9.21486;9.21486;4.44971;9.21486
17/10/2018; ;3.31244;3.31244;3.31244;3.31244;3.31244;3.31244;3.31244;3.31244;3.31244;0.691857;1.39825;3.31244;9.21701;9.21701;9.21701;9.21701;9.21701;3.26538;9.21701
18/10/2018; ;3.33841;3.33841;3.33831;3.33831;3.33832;3.33832;3.33832;3.33832;3.33832;1.71752;1.78369;3.33832;9.33191;9.33191;9.33191;9.33191;9.33191;4.16552;9.33191
19/10/2018; ;3.34149;3.34149;3.34149;3.34149;3.34149;3.34149;3.34149;3.34149;3.34149;1.82547;1.61272;3.34149;9.26634;9.26634;9.26634;9.26634;9.26634;3.76626;9.26634
20/10/2018; ;3.35035;3.35035;3.35035;3.35035;3.35035;3.35035;3.35035;3.35035;3.35035;2.05353;1.36466;3.35035;9.31231;9.31231;9.31231;9.31231;9.31231;3.18696;9.31231
21/10/2018; ;3.35016;3.35016;3.35016;3.35016;3.35016;3.35016;3.35016;3.35016;3.35016;2.03242;1.27871;3.35016;9.25601;9.25601;9.25601;9.25601;9.25601;2.98622;9.25601
22/10/2018; ;3.36834;3.36834;3.36834;3.36834;3.36834;3.36834;3.36834;3.36834;3.36834;1.98522;2.53215;3.36834;9.32879;9.32879;9.32879;9.32879;9.32879;5.91344;9.32879
23/10/2018; ;3.38828;3.38828;3.38828;3.38828;3.38828;3.38828;3.38828;3.38828;3.38828;2.03637;3.39156;3.38828;9.35781;9.35781;9.35781;9.35781;9.35781;7.92045;9.35781
24/10/2018; ;3.40167;3.40167;3.40167;3.40167;3.40167;3.40167;3.40167;3.40167;3.40167;2.04125;3.06314;3.40167;9.37871;9.37871;9.37871;9.37871;9.37871;7.15347;9.37871
25/10/2018; ;3.41002;3.41002;3.41002;3.41002;3.41002;3.41002;3.41002;3.41002;3.41002;1.98411;7.57227;3.41002;9.31437;9.31437;9.31437;9.31437;9.31437;17.6838;9.31437
26/10/2018; ;3.39845;3.39845;3.39845;3.39845;3.39845;3.39845;3.39845;3.39845;3.39845;1.99013;1.79767;3.39845;9.28734;9.28734;9.28734;9.28734;9.28734;4.19817;9.28734
27/10/2018; ;3.38855;3.38855;3.38855;3.38855;3.38855;3.38855;3.38855;3.38855;3.38855;2.18196;0.812288;3.38855;9.30456;9.30456;9.30456;9.30456;9.30456;1.89697;9.30456
28/10/2018; ;3.38628;3.38628;3.38628;3.38628;3.38628;3.38628;3.38628;3.38628;3.38628;2.31838;2.97256;3.38628;9.74184;9.74184;9.74184;9.74184;9.74184;6.94195;9.74184
29/10/2018; ;3.38381;3.38381;3.38381;3.38381;3.38381;3.38381;3.38381;3.38381;3.38381;2.57109;2.69315;3.38381;9.30605;9.30605;9.30605;9.30605;9.30605;6.28943;9.30605
30/10/2018; ;3.39583;3.39583;3.39583;3.39583;3.39583;3.39583;3.39583;3.39583;3.39583;2.6391;1.30804;3.39583;9.54414;9.54414;9.54414;9.54414;9.54414;3.05472;9.54414
31/10/2018; ;3.44514;3.44514;3.44514;3.44514;3.44514;3.44514;3.44514;3.44514;3.44514;0;0.930776;3.44514;9.79328;9.79328;9.79328;9.79328;9.79328;2.17368;9.79328
01/11/2018; ;5.19209;5.19209;5.19209;5.19209;5.19209;5.19209;5.19209;5.19209;5.19209;2.70718;0.777228;5.19209;15.5727;15.5727;15.5727;15.5727;15.5727;1.81509;15.5727
02/11/2018; ;5.18451;5.18451;5.18451;5.18451;5.18451;5.18451;5.18451;5.18451;5.18451;2.70676;3.43674;5.18451;15.7328;15.7328;15.7328;15.7328;15.7328;8.02596;15.7328
03/11/2018; ;5.28584;5.28584;5.28584;5.28584;5.28584;5.28584;5.28584;5.28584;5.28584;2.7292;3.24501;5.28584;16.9796;16.9796;16.9796;16.9796;16.9796;7.5782;16.9796
04/11/2018; ;5.38481;5.38481;5.38481;5.38481;5.38481;5.38481;5.38481;5.38481;5.38481;2.81537;2.90312;5.38481;18.1692;18.1692;18.1692;18.1692;18.1692;6.77978;18.1692
05/11/2018; ;5.4084;5.4084;5.4084;5.4084;5.4084;5.4084;5.4084;5.4084;5.4084;2.97731;1.57892;5.4084;18.286;18.286;18.286;18.286;18.286;3.68732;18.286
06/11/2018; ;5.52762;5.52762;5.52762;5.52762;5.52762;5.52762;5.52762;5.52762;5.52762;3.06484;3.19036;5.52762;21.0024;21.0024;21.0024;21.0024;21.0024;7.45058;21.0024
07/11/2018; ;5.64957;5.64957;5.64957;5.64957;5.64957;5.64957;5.64957;5.64957;5.64957;3.30329;3.14393;5.64957;20.0487;20.0487;20.0487;20.0487;20.0487;7.34214;20.0487
08/11/2018; ;5.75622;5.75622;5.75622;5.75622;5.75622;5.75622;5.75622;5.75622;5.75622;3.62199;3.40316;5.75622;21.3687;21.3687;21.3687;21.3687;21.3687;7.94754;21.3687
09/11/2018; ;5.94253;5.94253;5.94253;5.94253;5.94253;5.94253;5.94253;5.94253;5.94253;4.46804;2.89491;5.94253;22.1154;22.1154;22.1154;22.1154;22.1154;6.76062;22.1154
10/11/2018; ;6.07373;6.07373;6.07373;6.07373;6.07373;6.07373;6.07373;6.07373;6.07373;4.96459;1.07346;6.07373;22.4997;22.4997;22.4997;22.4997;22.4997;2.5069;22.4997
11/11/2018; ;6.10848;6.10848;6.10848;6.10848;6.10848;6.10848;6.10848;6.10848;6.10848;5.44768;3.02836;6.10848;23.0991;23.0991;23.0991;23.0991;23.0991;7.07226;23.0991
