Streamflow (below node or reach listed)
"Scenario: Reference, River: Rio Urubu"
Cubic Meters per Second
"Rio Urubu Nodes and Reaches";"0 \ Headflow";"1 \ BACIA DO URUBU Runoff";"2 \ Reach";"3 \ Withdrawal Node 5";"4 \ Reach";"5 \ D1 Return";"6 \ Reach";"7 \ Withdrawal Node 1";"8 \ Reach";"9 \ D2 Return";"10 \ Reach";"11 \ Rio Duere Inflow";"12 \ Reach";"13 \ Withdrawal Node 6";"14 \ Reach";"15 \ D3 Return";"15 \ Foz Rio Urubu Regionalizado 2 (gauge)";"16 \ Reach"
26/05/2021; ;30.876;30.876;30.3244;30.3244;30.3795;30.3795;29.9424;29.9424;29.9861;29.9861;78.9909;78.9909;78.9909;78.9909;78.9909;11.4451;78.9909
27/05/2021; ;30.2568;30.2568;29.2261;29.2261;29.3292;29.3292;27.4682;27.4682;27.6543;27.6543;76.0391;76.0391;76.0391;76.0391;76.0391;0;76.0391
28/05/2021; ;29.6899;29.6899;28.653;28.653;28.7567;28.7567;28.646;28.646;28.657;28.657;76.4703;76.4703;76.2772;76.2772;76.2965;11.3965;76.2965
29/05/2021; ;29.1822;29.1822;28.1528;28.1528;28.2558;28.2558;27.4476;27.4476;27.5284;27.5284;74.8267;74.8267;74.7015;74.7015;74.714;11.2617;74.714
30/05/2021; ;28.6684;28.6684;28.39;28.39;28.4179;28.4179;27.8765;27.8765;27.9306;27.9306;74.7046;74.7046;74.5203;74.5203;74.5387;8.843;74.5387
31/05/2021; ;28.1785;28.1785;25.01;25.01;25.3269;25.3269;21.6805;21.6805;22.0452;22.0452;68.3162;68.3162;68.0599;68.0599;68.0855;9.7294;68.0855
01/06/2021; ;7.00128;7.00128;4.84297;4.84297;5.0588;5.0588;3.38699;3.38699;3.55417;3.55417;32.8477;32.8477;32.8477;32.8477;32.8477;7.83777;32.8477
02/06/2021; ;6.88727;6.88727;5.40622;5.40622;5.55432;5.55432;2.51232;2.51232;2.81652;2.81652;31.8222;31.8222;31.5313;31.5313;31.5604;5.87226;31.5604
03/06/2021; ;6.77461;6.77461;4.08479;4.08479;4.35378;4.35378;0.930789;0.930789;1.27309;1.27309;29.9933;29.9933;29.9933;29.9933;29.9933;5.29929;29.9933
04/06/2021; ;6.66699;6.66699;4.25059;4.25059;4.49223;4.49223;0;0;0.449223;0.449223;28.8947;28.8947;28.4662;28.4662;28.5091;3.56863;28.5091
05/06/2021; ;6.56804;6.56804;4.62495;4.62495;4.81926;4.81926;1.43174;1.43174;1.77049;1.77049;29.9601;29.9601;29.7927;29.7927;29.8094;2.94226;29.8094
06/06/2021; ;6.47218;6.47218;4.61018;4.61018;4.79638;4.79638;0.962061;0.962061;1.34549;1.34549;29.2854;29.2854;28.9571;28.9571;28.9899;0;28.9899
07/06/2021; ;6.37306;6.37306;4.7422;4.7422;4.90529;4.90529;2.46489;2.46489;2.70893;2.70893;30.39;30.39;30.39;30.39;30.39;2.88525;30.39
08/06/2021; ;6.27514;6.27514;4.09148;4.09148;4.30984;4.30984;1.3217;1.3217;1.62052;1.62052;29.045;29.045;28.8044;28.8044;28.8284;5.21506;28.8284
09/06/2021; ;6.18138;6.18138;4.5148;4.5148;4.68146;4.68146;2.92736;2.92736;3.10277;3.10277;30.2796;30.2796;30.1248;30.1248;30.1402;5.46087;30.1402
10/06/2021; ;6.09078;6.09078;5.74496;5.74496;5.77954;5.77954;0.323836;0.323836;0.869406;0.869406;27.804;27.804;27.804;27.804;27.804;3.78806;27.804
11/06/2021; ;6.00765;6.00765;4.84644;4.84644;4.96256;4.96256;1.55966;1.55966;1.89995;1.89995;28.6097;28.6097;28.15;28.15;28.196;4.74227;28.196
12/06/2021; ;5.92771;5.92771;2.68563;2.68563;3.00983;3.00983;0.565743;0.565743;0.810152;0.810152;27.3031;27.3031;27.3031;27.3031;27.3031;0;27.3031
13/06/2021; ;5.84325;5.84325;4.58136;4.58136;4.70755;4.70755;3.12087;3.12087;3.27954;3.27954;29.5428;29.5428;29.3671;29.3671;29.3847;0;29.3847
14/06/2021; ;5.75376;5.75376;4.60327;4.60327;4.71832;4.71832;2.7567;2.7567;2.95286;2.95286;28.9713;28.9713;28.6874;28.6874;28.7158;1.80918;28.7158
15/06/2021; ;5.67229;5.67229;3.96367;3.96367;4.13454;4.13454;1.84816;1.84816;2.0768;2.0768;27.8697;27.8697;27.6904;27.6904;27.7083;3.16492;27.7083
16/06/2021; ;5.59584;5.59584;3.16173;3.16173;3.40514;3.40514;1.02164;1.02164;1.25999;1.25999;26.8414;26.8414;26.4105;26.4105;26.4536;1.01818;26.4536
17/06/2021; ;5.51287;5.51287;2.69146;2.69146;2.9736;2.9736;0.145588;0.145588;0.428389;0.428389;25.9028;25.9028;25.535;25.535;25.5718;2.68603;25.5718
18/06/2021; ;5.42964;5.42964;3.07438;3.07438;3.30991;3.30991;0;0;0.330991;0.330991;25.4879;25.4879;25.3052;25.3052;25.3235;3.02052;25.3235
19/06/2021; ;5.35003;5.35003;2.57357;2.57357;2.85122;2.85122;0.110368;0.110368;0.384453;0.384453;25.3139;25.3139;25.002;25.002;25.0332;0;25.0332
20/06/2021; ;5.26972;5.26972;2.62198;2.62198;2.88676;2.88676;0;0;0.288676;0.288676;24.986;24.986;24.7588;24.7588;24.7815;0;24.7815
21/06/2021; ;5.18884;5.18884;3.37834;3.37834;3.55939;3.55939;0.733121;0.733121;1.01575;1.01575;25.4787;25.4787;25.2817;25.2817;25.3014;1.40935;25.3014
22/06/2021; ;5.10804;5.10804;2.70605;2.70605;2.94625;2.94625;0.654945;0.654945;0.884075;0.884075;25.111;25.111;24.9578;24.9578;24.9731;2.42825;24.9731
23/06/2021; ;5.02956;5.02956;2.93478;2.93478;3.14426;3.14426;1.28868;1.28868;1.47423;1.47423;25.4701;25.4701;25.1151;25.1151;25.1506;2.59713;25.1506
24/06/2021; ;4.95936;4.95936;3.1547;3.1547;3.33516;3.33516;0.361175;0.361175;0.658573;0.658573;24.446;24.446;24.2559;24.2559;24.2749;0.900964;24.2749
25/06/2021; ;4.89449;4.89449;2.12037;2.12037;2.39778;2.39778;0.724202;0.724202;0.89156;0.89156;24.4782;24.4782;24.1632;24.1632;24.1947;0.797758;24.1947
26/06/2021; ;4.82396;4.82396;3.34516;3.34516;3.49304;3.49304;0.321984;0.321984;0.639089;0.639089;24.0084;24.0084;24.0084;24.0084;24.0084;0;24.0084
27/06/2021; ;4.75104;4.75104;2.95075;2.95075;3.13078;3.13078;0.660578;0.660578;0.907598;0.907598;24.0573;24.0573;23.9195;23.9195;23.9333;0;23.9333
28/06/2021; ;4.6824;4.6824;3.82219;3.82219;3.90821;3.90821;1.59851;1.59851;1.82948;1.82948;24.7704;24.7704;24.7568;24.7568;24.7582;0;24.7582
29/06/2021; ;4.61554;4.61554;3.14625;3.14625;3.29318;3.29318;0.26721;0.26721;0.569806;0.569806;23.3051;23.3051;22.7427;22.7427;22.799;0;22.799
30/06/2021; ;4.54801;4.54801;2.27822;2.27822;2.5052;2.5052;0;0;0.25052;0.25052;22.7766;22.7766;22.4687;22.4687;22.4995;0;22.4995
